fraction_removed,relative_lcc_size,relative_lcc_std,strategy
0.9200900393922341,0.056527855936972425,0.005071211202151227,random_failure
0.9302194710185706,0.04662352279122116,0.006061718277030659,random_failure
0.939786156443444,0.03570624648283624,0.006936739777820329,random_failure
0.9499155880697805,0.025267304445694992,0.007778164429994761,random_failure
0.960045019696117,0.014997186268992685,0.006012021039420501,random_failure
0.9701744513224536,0.008947664603263928,0.004377709348704253,random_failure
0.979741136747327,0.0046426561620709055,0.002613336010334138,random_failure
0.9898705683736635,0.0014350028137310074,0.000562005258151072,random_failure
1.0,0.0,0.0,random_failure
0.0,1.0,0.0,degree_attack
0.010129431626336522,0.988182329769274,0.0,degree_attack
0.020258863252673044,0.9780528981429375,0.0,degree_attack
0.029825548677546426,0.9684862127180641,0.0,degree_attack
0.03995498030388295,0.9577940348902645,0.0,degree_attack
0.05008441193021947,0.9465391108610017,0.0,degree_attack
0.06021384355655599,0.9364096792346651,0.0,degree_attack
0.06978052898142938,0.9262802476083286,0.0,degree_attack
0.0799099606077659,0.9150253235790659,0.0,degree_attack
0.09003939223410241,0.9048958919527293,0.0,degree_attack
0.10016882386043895,0.8942037141249296,0.0,degree_attack
0.10973550928531232,0.8840742824985931,0.0,degree_attack
0.11986494091164884,0.8733821046707935,0.0,degree_attack
0.12999437253798538,0.8626899268429938,0.0,degree_attack
0.14012380416432188,0.8519977490151941,0.0,degree_attack
0.1502532357906584,0.8413055711873945,0.0,degree_attack
0.1598199212155318,0.8306133933595948,0.0,degree_attack
0.16994935284186832,0.8199212155317952,0.0,degree_attack
0.18007878446820483,0.8081035453010692,0.0,degree_attack
0.19020821609454136,0.7979741136747327,0.0,degree_attack
0.19977490151941474,0.7872819358469331,0.0,degree_attack
0.20990433314575127,0.7765897580191333,0.0,degree_attack
0.22003376477208778,0.7664603263927968,0.0,degree_attack
0.2301631963984243,0.7563308947664603,0.0,degree_attack
0.23972988182329769,0.7456387169386607,0.0,degree_attack
0.24985931344963422,0.734946539110861,0.0,degree_attack
0.25998874507597075,0.7220033764772088,0.0,degree_attack
0.27011817670230726,0.7118739448508723,0.0,degree_attack
0.28024760832864376,0.7011817670230726,0.0,degree_attack
0.28981429375351714,0.6904895891952729,0.0,degree_attack
0.2999437253798537,0.6803601575689364,0.0,degree_attack
0.3100731570061902,0.6685424873382104,0.0,degree_attack
0.3202025886325267,0.6561620709060214,0.0,degree_attack
0.3297692740574001,0.6460326392796849,0.0,degree_attack
0.33989870568373665,0.6342149690489589,0.0,degree_attack
0.35002813731007315,0.6167698368036015,0.0,degree_attack
0.36015756893640966,0.6021384355655599,0.0,degree_attack
0.3697242543612831,0.5891952729319077,0.0,degree_attack
0.3798536859876196,0.574563871693866,0.0,degree_attack
0.3899831176139561,0.5616207090602139,0.0,degree_attack
0.4001125492402926,0.5492402926280248,0.0,degree_attack
0.41024198086662916,0.5396736072031514,0.0,degree_attack
0.41980866629150254,0.5289814293753518,0.0,degree_attack
0.42993809791783905,0.5154755205402364,0.0,degree_attack
0.44006752954417555,0.5025323579065841,0.0,degree_attack
0.4501969611705121,0.4918401800787845,0.0,degree_attack
0.4597636465953855,0.47945976364659537,0.0,degree_attack
0.469893078221722,0.4665166010129432,0.0,degree_attack
0.4800225098480585,0.45413618458075405,0.0,degree_attack
0.49015194147439506,0.4389420371412493,0.0,degree_attack
0.49971862689926844,0.42712436691052336,0.0,degree_attack
0.509848058525605,0.40967923466516604,0.0,degree_attack
0.5199774901519415,0.39504783342712435,0.0,degree_attack
0.530106921778278,0.3764772087788407,0.0,degree_attack
0.5402363534046145,0.36072031513787284,0.0,degree_attack
0.5498030388294879,0.33989870568373665,0.0,degree_attack
0.5599324704558244,0.32639279684862127,0.0,degree_attack
0.5700619020821609,0.3140123804164322,0.0,degree_attack
0.5801913337084975,0.2903770399549803,0.0,degree_attack
0.5897580191333709,0.26617895329206526,0.0,degree_attack
0.5998874507597074,0.24310635903207653,0.0,degree_attack
0.6100168823860439,0.2228474957794035,0.0,degree_attack
0.6201463140123804,0.21102982554867755,0.0,degree_attack
0.6302757456387169,0.19189645469893077,0.0,degree_attack
0.6398424310635903,0.13956105796285875,0.0,degree_attack
0.6499718626899268,0.11705120990433314,0.0,degree_attack
0.6601012943162634,0.08778840742824986,0.0,degree_attack
0.6702307259425999,0.08047270680922904,0.0,degree_attack
0.6797974113674733,0.07822172200337647,0.0,degree_attack
0.6899268429938098,0.07371975239167136,0.0,degree_attack
0.7000562746201463,0.030951041080472707,0.0,degree_attack
0.7101857062464828,0.030951041080472707,0.0,degree_attack
0.7197523916713562,0.025886325267304444,0.0,degree_attack
0.7298818232976927,0.025323579065841307,0.0,degree_attack
0.7400112549240293,0.009566685424873381,0.0,degree_attack
